"Nid","Path","","Body","Main image","Promotion text","Basic listing","Multi listing"
"2319","/sexologyseasonglasgow","Glasgow","<h2>Various venues across Glasgow</h2>
<p><strong>18 April - 31 July 2015</strong></p>
<p>Explore sexology, the interdisciplinary study of human sexuality, through this eclectic season of 37 events. Our partners are Glasgow Women’s Library, The Arches (Behaviour Festival), conFAB, Fun Palaces and Aye Write Festival. The programme offers something for anyone prepared to undress their mind and includes performances, exhibitions, films, workshops, talks, literature events and - unique to the Glasgow season - three walks around the city which approach the sexology theme in intriguingly different ways, from fetish sex and cottaging to prostitution, drunken sex and romance. Gender, sexuality and feminism are strong themes in Glasgow and a vibrant sense of the city’s heritage and character informs the choice of subjects, performers and speakers.</p>
<p><strong>For more information, download Glasgow's events programme:</strong></p>
<p><img alt="""" class=""file-icon"" src=""/modules/file/icons/application-pdf.png"" style=""line-height: 1.538em;"" title=""application/pdf"" /><span style=""line-height: 1.538em;""> </span><a href=""https://wellcomecollection.org/sites/default/files/Glasgow%20Sexology%20Season%20Event%20Programme.pdf"" style=""line-height: 1.538em;"" type=""application/pdf; length=605508"">Glasgow Sexology Season Event Programme.pdf</a></p>
<p><img height=""68"" width=""220"" class=""media-element file-default"" src=""https://wellcomecollection.org/sites/default/files/styles/main_image/public/SSWC_Standalone_Black.jpg?itok=d8ShOwBb"" alt="""" /></p>
<h2>Part of the <a href=""/sexologyseason"">Sexology Season</a></h2>
","<img src=""https://wellcomecollection.org/sites/default/files/Glasgow-Sexology-Season.png"" width=""1600"" height=""900"" />","Find out more about Sexology Season events taking place in Glasgow.","",""
"2010","/visit-us/eat-and-shop","Eat and shop","<p>Wellcome Collection has a café, restaurant and shop.</p>
","<img src=""https://wellcomecollection.org/sites/default/files/Jasmine%20440x302.jpg"" width=""440"" height=""302"" alt=""pictures of plates of food"" />","Wellcome Collection has a cafe, shop and restaurant.",", , ",""
"2008","/visit-us/wellcome-kitchen","Wellcome Kitchen","<h2>Something for everyone</h2>
<p>Join us for morning coffee from 11.00, delicious lunches, lighter plates, traditional afternoon tea daily from 15.00, and dinner on Thursday evenings. Located opposite the stunning <a href=""/readingroom"">Reading Room</a> on level 2 and seconds away from an original Picasso drawing from 1950, Wellcome Kitchen the perfect space to relax and unwind. </p>
<p>All dishes are freshly prepared on-site using locally-sourced ingredients and Wellcome Kitchen is fully licensed.</p>
<h2>Jasmine Hemsley's East By West menu</h2>
<p>This special menu (pictured) has been created by Jasmine Hemsley to celebrate our <a href=""https://wellcomecollection.org/exhibitions/WduTricAAN7Mt8yY"">Ayurvedic Man</a> exhibition. Recipes have been taken from Jasmine’s new cookbook <em>East by West: Simple Recipes for Ultimate Mind-Body Balance</em> (£25), available to buy in Wellcome Shop.</p>
<p>Choose from:</p>
<ul><li><strong>Moroccan carrot soup, sourdough and butter</strong> (v) £6.50<br /><br />
		Jasmine says: ""This favourite is infused with Ayurvedic spices cumin and allspice, with Aleppo pepper for extra warmth.""</li>
<li><strong>Coconut, squash, lentil and leek curry with seasonal greens</strong> (v) £12.50<br /><br />
		Jasmine says: ""Ask your waiter if you want this spiced up with some chilli - or keep it mild if you prefer!""</li>
<li><strong>Ginger anise chew</strong> £2.00<br /><br />
		Jasmine says: ""These Ayurvedic sticky treats contain ginger and fennel seed, said to aid digestion, and go wonderfully with herbal tea.""</li>
</ul><h2><strong>Menus</strong></h2>
<p><span class=""file""><img class=""file-icon"" alt=""PDF icon"" title=""application/pdf"" src=""/modules/file/icons/application-pdf.png"" /><a href=""https://wellcomecollection.org/sites/default/files/Wellcome_Hemsley_food_March2018_A5_4pp.pdf"" type=""application/pdf; length=155345"">All Day Dining Menu (156 KB)</a></span></p>
<p><span class=""file""><img class=""file-icon"" alt=""PDF icon"" title=""application/pdf"" src=""/modules/file/icons/application-pdf.png"" /><a href=""https://wellcomecollection.org/sites/default/files/Wellcome_Afternoon_Tea_Mar2018_A5web.pdf"" type=""application/pdf; length=191957"">Afternoon Tea Menu (665 KB)</a></span></p>
<p><span class=""file""><img class=""file-icon"" alt=""PDF icon"" title=""application/pdf"" src=""/modules/file/icons/application-pdf.png"" /><a href=""https://wellcomecollection.org/sites/default/files/Wellcome_Drinks_March2018_A5_2pp.pdf"" type=""application/pdf; length=75420"">Drinks Menu (75 KB)</a></span></p>
<h2><strong>Get in touch</strong></h2>
<p><strong>T</strong> 0207 611 2066<br /><br /><strong>E</strong> <a href=""mailto:wellcomekitchen@benugo.com"">wellcomekitchen@benugo.com</a></p>
","<img src=""https://wellcomecollection.org/sites/default/files/Jsamine%201600x900%20smaller.jpg"" width=""1600"" height=""900"" />","Hungry for more? Join us for delicious lunches, drinks and afternoon tea on level 2.","",""
"2007","/visit-us/wellcome-caf%C3%A9","Wellcome Café","<p>Whether you fancy a quick cup of coffee or a light meal with a glass of wine, enjoy the ambience of our buzzing café.</p>
<p>Our menu offers delicious and seasonally changing salads, sandwiches and hot specials alongside coffee, loose-leaf teas, fresh juices, cakes and pastries. Everything is available to take away.</p>
<h2>Get in touch</h2>
<p>E <a href=""mailto:wellcomecafe@benugo.com"">wellcomecafe@benugo.com</a></p>
","<img src=""https://wellcomecollection.org/sites/default/files/cafe-main.jpg"" width=""1600"" height=""900"" />","Join us for a quick cup of coffee and a pastry, afternoon tea, or a light meal with a glass of wine.","",""
"1945","/visit-us/photography","Photography","<p>You are welcome to take photographs in our permanent galleries (<a href=""/exhibitions/Weoe4SQAAKJwjcDC"">Medicine Man</a> and <a href=""/exhibitions/WeobUyQAAKdwjbEO"">Medicine Now</a>) and other public areas of the building for your own personal use, including publishing on a personal website or photo-sharing service. Please don't use flash in the galleries as many of our objects are sensitive to light, and repeated exposure will cause significant deterioration. Please also refrain from using tripods.</p>
<p>You are also welcome to take photographs with the same conditions at events, including all-building spectacles, unless photography is specifically prohibited. Please look for signs or ask staff.</p>
<p>Unfortunately, no photography or video capture of any kind is permitted in most of our special exhibitions without prior permission.</p>
<h2><strong>Share your photographs</strong></h2>
<p>We'd love to see your photos! Please share them with us in the <a href=""https://www.flickr.com/groups/wellcomecollection"">Wellcome Collection Flickr pool</a>, tag us in your Instagram pictures (we're <a href=""http://instagram.com/wellcomecollection"">@wellcomecollection</a>), mention us in a tweet (we' re <a href=""https://twitter.com/ExploreWellcome"">@ExploreWellcome</a>) or <a href=""https://www.facebook.com/wellcomecollection"">tag us in the photo on Facebook</a>.</p>
<p>We also run the <a href=""https://www.flickr.com/groups/medicallondon"">Medical London Flickr pool</a>, for photos relating to disease, healthcare and medicine in the capital, and we' d love to see your pictures there too.</p>
<h2><strong>Professional photography and filming</strong></h2>
<p>Photography or filming for professional, publication or broadcast purposes is only permitted with prior arrangement with the Wellcome Trust Media Office. The Media Office will usually arrange a convenient time outside visitor hours for filming or photography to take place and will obtain all of the necessary permissions.</p>
","<img src=""https://wellcomecollection.org/sites/default/files/10670006_10152785391686660_580836099156834378_n.jpg"" width=""960"" height=""540"" />","Photography is allowed in some areas of Wellcome Collection. If you do take images, we'd love you to share them with us.","",""
"1936","/visit-us/cloakroom","Cloakroom","<p>The visitor cloakroom is currently situated on level 0 behind the information point.</p>
<p>Library users are not permitted to take coats or bags in the library and are asked to leave them in the cloakroom or lockers. We also ask that visitors to the exhibitions leave large luggage and umbrellas in the cloakroom.</p>
<p>A free cloakroom facility for all visitors to the Wellcome Collection and Library is in operation. No deposit is required: users will be issued with a returnable token in exchange for their possessions.</p>
<p>A small number of lockers are also available for Library users and are situated in the Library foyer. These lockers require a £1 coin to operate them, which is returned after use. A change machine is available inside the Library and provides £1 coins. Any item remaining in the lockers at the end of the day will be removed by security and treated in the same way as lost property.</p>
<p>If you require any information about the cloakroom facilities, please ask a member of the visitor service team.<br /><br />
	From Tuesday 7 May 2018 we are limiting the size of bags we are able to accept in the cloakroom.</p>
<p>We will be restricting the size of luggage and large bags you can store at Wellcome Collection to a standard ‘carry-on’ size. Any bags larger than 56cm x 45cm x 25cm cannot be stored in the cloakroom and will not be permitted into the gallery spaces for safety and security reasons. Luggage storage facilities are available nearby at Euston Station and King’s Cross Station.</p>
<p>Exceptions: baby buggies and over-size bags containing necessary medical equipment, or for use in nursing and baby care, will be permitted, subject to the owners’ agreeing that these items may be searched on entry.</p>
","<img src=""https://wellcomecollection.org/sites/default/files/cloakroom.png"" width=""400"" height=""225"" />","The visitor cloakroom is currently situated on level 0 behind the information point.","",""
"159","/visit-us/young-explorer-pack","Young Explorer's Pack","<p>For visitors aged 5-10, we have a free Young Explorer's Pack. The activity booklet will take you on a journey around our permanent galleries Medicine Now, Medicine Man and our Reading Room.</p>
<p>Ask a member of staff when you arrive for a free booklet and pack, and don't forget to ask them any questions inspired by your exploring!</p>
<p>Packs are most suitable for children ages 5-10 and adult supervision is necessary.</p>
<p><strong>Wellcome Collection is primarily aimed at an audience of aged 14 and above and parents should be aware that some of our exhibitions contain human remains.</strong></p>
<p>Please call +44 (0)20 7611 2222 or email <a href=""mailto:info@wellcomecollection.org"">info@wellcomecollection.org</a> if you would like further information on our exhibition content.</p>
","<img src=""https://wellcomecollection.org/sites/default/files/YEP-6.jpg"" width=""900"" height=""506"" />","For visitors aged 5-10, we have a free Young Explorer Pack. ","",""
"160","/visit-us/accessibility","Accessibility","<p>Wellcome Collection is wheelchair accessible, and offers a range of services for visitors with disabilities. These services can be explored below.</p>
<p>For more information about access at Wellcome Collection, or to discuss in detail how we might best cater to your specific needs, please contact us.</p>
<p><strong>Telephone:</strong> +44 (0)20 7611 2222<br /><br /><strong>Email:</strong> <a href=""mailto:access@wellcomecollection.org"">access@wellcomecollection.org</a></p>
","<img src=""https://wellcomecollection.org/sites/default/files/STT-secret-temple-tour-main.jpg"" width=""1600"" height=""900"" />","Wellcome Collection is wheelchair-accessible and offers a range of services for visitors with disabilities.","",""
"162","/visit-us/facilities","Facilities","<p>Admission to Wellcome Collection and our exhibitions is free. Please note that we are operating a random bag check on entry.</p>
<p> </p>
","<img src=""https://wellcomecollection.org/sites/default/files/facilities_0.jpg"" width=""650"" height=""245"" />","Admission to Wellcome Collection and our exhibitions is free. ",", , , , , , ",""
"163","/visit-us/visitor-care-statement","Visitor Care Statement","<p>It is our aim to deliver a consistently high level of visitor care for all visitors to Wellcome Collection. We are committed to ensuring that visitors experience a high-quality service and listening and responding to comments and suggestions for improvements.</p>
<p>Our aim is for every visitor to leave Wellcome Collection keen to return and eager to recommend us to others.</p>
<p>Our commitment is to:</p>
<ul><li>Give all Wellcome Collection visitors a warm, friendly and courteous welcome Treat all customers with respect</li>
<li>Deliver - and strive to improve upon - a consistently high level of visitor care</li>
<li>Ensure that the safety of visitors is paramount at all times</li>
<li>Keep all areas that are accessible to the public clean, presentable and safe</li>
<li>Ensure that all Wellcome Collection staff are easily identifiable and willing to answer visitor queries</li>
<li>Answer all enquiries promptly and fully or pass the enquiry to someone who can help</li>
<li>Display accurate and up-to-date information on the web and in promotional literature available in the Wellcome Building</li>
<li>Actively seek, listen to, monitor and respond to our visitors' feedback, comments and suggestions</li>
</ul><p>All staff employed at Wellcome Collection are required to abide by this statement. To support them in this we shall:</p>
<ul><li>Train all front-of-house staff in visitor care and in health and safety practices and evacuation</li>
<li>Monitor staff performance and review it annually</li>
</ul><p> </p>
<p> </p>
","<img src=""https://wellcomecollection.org/sites/default/files/visitor-care-statement-main.jpg"" width=""1600"" height=""900"" />","It is our aim to deliver a consistently high standard of customer care for all visitors to Wellcome Collection. ","",""
"166","/visit-us/wellcome-library","The Library","<h2>Explore science, life, medicine and the arts</h2>
<h3>The free library for the incurably curious</h3>
<p>Located on level 2 of Wellcome Collection, the Library is free to use and open to anyone with an interest in our collections. We’re one of the world’s major resources for the study of the social and cultural contexts of health and medicine: our collections span life, death and everything in between.</p>
<p>Come in and explore over 2 million items from an ancient Egyptian prescription to the papers of Francis Crick, from Red or Dead’s HIV/Aids awareness sandals to our new and growing zine collection. Our bright and spacious library has designated quiet and not-so-quiet spaces, bookable study rooms and WiFi is available throughout the Library.</p>
<p>Our collections cover more than just books, journals, archives and manuscripts: we also have a fantastic collection of artworks, audio and film collections. In addition, we have manuscripts and printed items from Asia and North Africa, written in over forty separate languages and many different scripts.</p>
<p>If you want to use the Library for the day or for personal study, you can sign in as a Day Visitor at the Library Admissions Desk. As a Day Visitor you’ll have access to the Library WiFi and the open shelf collections. We have a huge range of books and journals in the Medical Collection and the History of Medicine collections on the open shelves, but older books and journals and items from our special collections are held in our stores and available on request.</p>
<p>If you’d like to consult items from our closed stores or access our e-resources you can join as a member. You can become a member by applying for a five-year Library Card. Details of how to join can be found on <a href=""http://wellcomelibrary.org"">our website</a>.</p>
<p>The Library’s opening hours are slightly different from the main Wellcome Collection opening times, so check the <a href=""http://wellcomelibrary.org"">Library website</a> for our opening hours and details of forthcoming closures. </p>
<p><a href=""http://wellcomelibrary.org/"">Find out more from the Library website</a>.</p>
","<img src=""https://wellcomecollection.org/sites/default/files/Library%20shoot%20laptop_crop.jpg"" width=""800"" height=""450"" alt=""Image of a man sitting at a desk in Wellcome Library working on a laptop"" />","Explore the rich and fascinating story of medicine.","",""
"185","/event-spaces/location","Location","<p>Just a short distance from Euston, King's Cross and surrounding underground stations, Wellcome Collection has an impressive location and easy accessibility from Euston Road.</p>
<p>Wellcome Collection Conference Centre is easily accessible by train, tube and bus. Check our ""<a href=""/getting-here"">Getting here</a>"" page for more information. </p>
","<img src=""https://wellcomecollection.org/sites/default/files/Location.gif"" width=""570"" height=""273"" />","","",""
"5","/visit-us/group-visits","Group visits","<h2 class=""ImmTextAlign_Left"" dir=""ltr""><strong>Thinking of bringing a group to Wellcome Collection?</strong></h2>
<p>We ask all groups of more than 10 people to inform us of their visit - please email <a href=""mailto:groups@wellcomecollection.org"">groups@wellcomecollection.org</a> or call 0207 611 2222 to let us know your plans.<br /><br />
	Please note we have groups booked in at 11.30-12.00 and 14.30-15.00, so to get the most out of your visit, please avoid these times where possible. We offer free guided tours for groups of 8-20 at these times, however these sessions tend to be popular and book out quickly. We require at least three weeks notice in order to arrange staff for these tours. Please allow a week for us to respond to your enquiry in case we are particularly busy in the galleries.<br /><br />
	For BSL interpreted, speech-to-text-transcribed, or audio described events and tours, or for any other accessibility related enquiries, please email <a href=""mailto:access@wellcomecollection.org?subject=Access%20Tours"">access@wellcomecollection.org</a> or call 020 7611 2222.</p>
<h2 class=""ImmTextAlign_Left"" dir=""ltr""><strong>Breakout and teaching spaces</strong></h2>
<p class=""ImmTextAlign_Left"" dir=""ltr"">Unfortunately we are unable to provide a dedicated space for groups to use for teaching purposes or picnics as part of a visit to Wellcome Collection. Groups are welcome to enjoy the café or restaurant, but only food from the venue can be consumed in these areas. The cafe is first come, first seated, however you can book a table in <a href=""https://wellcomecollection.org/visit-us/wellcome-kitchen"">Wellcome Kitchen</a>, our restaurant on level 2. Several <a href=""http://www.google.com/maps?f=q& source=s_q& hl=en& geocode=& q=London+NW1+2BE,+United+Kingdom& aq=0& vps=1& sll=37.0625,-95.677068& sspn=30.875284,56.337891& ie=UTF8& hq=& hnear=London+NW1+2BE,+United+Kingdom""> nearby parks</a> may provide a scenic alternative for picnics in summer. Alternatively, the Plaza outside Euston Station has picnic tables available for public use.<br /><br /><strong>Please note</strong>: our galleries are closed on Mondays and all group visits are subject to the availability of exhibitions. We consider our gallery content to be most suitable for visitors aged 14+. If you are planning on bringing a group under the age of 14, please call 020 7611 2222 or email <a href=""mailto:info@wellcomecollection.org"">info@wellcomecollection.org</a> to discuss the content of our exhibitions. All visitors should be aware that our permanent exhibitions and many of our special exhibitions contain human remains, objects with sexual content and images of graphic surgical procedures.</p>
<p class=""ImmTextAlign_Left"" dir=""ltr""> </p>
<h2> </h2>
","<img src=""https://wellcomecollection.org/sites/default/files/tours-nelly-main.jpg"" width=""1600"" height=""900"" />","Find out more about group visits and tours.","",""
"7","/visit-us/events-tickets","Events tickets","<p>All our exhibitions are free. Find out about <a href=""/busytimes"">entry at busy times</a>.</p>
<p><strong>The</strong> <strong>majority of our events are also free but some </strong><strong>require visitors to have a ticket to attend</strong>.</p>
<p>This is so that we can manage numbers to ensure everyone has the best possible experience at our events. <strong>Please be aware that booking a ticket for a free event does not guarantee your place. Admission is on a first come, first served basis for ticket-holders.</strong> As we offer a free and popular public programme, we have to significantly overbook to allow for no-shows and to avoid having any empty seats which could otherwise be enjoyed by those who would like to attend.</p>
<p>If you have previously registered to order event tickets, you can <a href=""https://www.eventbrite.co.uk/"">log in to your account here</a>.</p>
<h2><strong>Free events: ticketed</strong></h2>
<p>As our events are free, bookings are limited to two per person.</p>
<h2><strong>Waiting list policy</strong></h2>
<p>A waiting list will operate for most free ticketed events. This opens in Wellcome Collection 60 minutes before the event starts and must be registered for in person. If you register for the waiting list, you'll be given a numbered ticket to take away, so you can enjoy the café, galleries and bookshop if they are open before the event. Moments before it starts, pre-booked places that fail to show are allocated to waiting list ticket holders according to the numbers on their tickets.</p>
<p>If you come to register for the waiting list in person, you can take away a maximum of two tickets.</p>
<h2><strong>Free events: drop in</strong></h2>
<p>We try to programme some drop-in events every month. These include our Packed Lunch events and our late-night events, where activities happen all over the building. For these events you just have to turn up, and there is usually room for everyone.</p>
<h2>Timed tickets</h2>
<p>Our exhibitions are free and you can drop in at any time. However, at busy times we operate a timed ticketing system to manage safe and comfortable numbers in the galleries. Tickets are free and are issued from the Information Point on level 0.</p>
<p>Currently, timed tickets are routinely being used on weekends from 12.00 onwards, and on Thursday evenings from 18.00. However, we may need to use them at any time if visitor numbers are high.</p>
<p>Please be aware that timed tickets are first come, first served and can run out early in the day, so please call us (020 7611 2222) or check our <a href=""https://www.facebook.com/wellcomecollection"">Facebook</a> and <a href=""https://twitter.com/ExploreWellcome"">Twitter</a> pages for updates before travelling.</p>
<p>We are usually less busy during the daytime Tuesdays–Fridays, so we recommended planning your visit on those days if possible.</p>
<h2>In-gallery events</h2>
<p>Some of our ‘drop-in’ events take place in the gallery space. At busy times, we will be operating timed tickets for entry into the gallery to manage visitor numbers. If this is the case, please collect a ticket first from the Information Point on level 0. These tickets are first come, first served and please be aware that tickets can run out if we are busy.</p>
<h2><strong>Paid events</strong></h2>
<p>Some of our events are paid, and these open for booking as soon as we publicise them. This is usually when our What's On guide comes out.</p>
<p>Where we offer concessionary rates, these apply for people over 60, students, people on jobseekers allowance and people registered as disabled. Assistants for people registered as disabled go free.</p>
<h2><strong>Making a booking</strong></h2>
<p>We accept online booking for free events only. Please book online if you have internet access because our phone lines get very busy and you may have to wait to speak to someone. We ask visitors not to leave phone messages or email us to book tickets because we cannot process bookings in this way.</p>
<p>To book paid events, call our information line on 0207 611 2222.</p>
<h2><strong>Access</strong></h2>
<p>Wellcome Collection is committed to providing access to our events for visitors with disabilities. For further information, please see <a href=""/visit-us/accessibility"">our accessibility page</a>.</p>
<h2><strong>Feedback</strong></h2>
<p>We are continually working to improve our booking process and appreciate any ideas or feedback you might have. Please email your comments to <a href=""mailto:info@wellcomecollection.org"">info@wellcomecollection.org</a></p>
<h2><strong>Wellcome Collection ticket Terms and Conditions – free and paid events</strong></h2>
<p>For a free event, bookings are limited to two tickets per person. Booking a ticket does not guarantee a place at a free event and you are advised to arrive 10 minutes before the start. Admission is on a first come, first served basis for ticket-holders. We reserve the right to refuse entry.</p>
<p>For a paid event, we regret that tickets cannot be refunded unless the event is cancelled.</p>
<p>Please check your tickets. Mistakes cannot always be rectified.</p>
<p>If you have any special access requirements, please let us know, as we want to make sure you enjoy your visit. Find out more about the <a href=""/visit-us/accessibility"">range of services we offer</a> for users with disabilities.</p>
<p>You are welcome to enter Wellcome Collection and participate in the event but are requested to be respectful to other participants and speakers/performers and not to use defamatory, abusive, obscene, racist or discriminatory, or otherwise inflammatory remarks. Wellcome Collection reserves the right to refuse entry or to eject participants.</p>
<p><strong>Your Personal Information</strong></p>
<p>Any personal information that you provide to Wellcome Collection in the course of any transaction with us (except credit card details which shall be kept confidential) will be processed in accordance with the <a href=""http://www.wellcome.ac.uk/About-this-site/Privacy-statement/index.htm"">Wellcome Collection privacy statement</a>.</p>
<p>be aware that any event in Wellcome Collection may be photographed, filmed or otherwise recorded (including live streaming to any Wellcome Trust or event partner website) for the purpose of furthering the Wellcome Trust’s charitable objective of promoting public engagement with science, through whatever medium worldwide (including but not limited to TV, radio and online). If you are uncomfortable with being photographed, filmed or otherwise recorded, please speak to a member of Wellcome Collection staff when you attend the event.</p>
<p>Please note that after the event you may be contacted to take part in a survey to find out what you thought about it. Your details will not be passed on to any third parties and will only be used for the purposes of this survey.</p>
<p> </p>
","<img src=""https://wellcomecollection.org/sites/default/files/tickets-main.jpg"" width=""1600"" height=""900"" />","Information about our ticketed and drop in events, making a booking and our waiting list policy.","",""
